address,chain,category,source,jurisdiction,detail,ref_date
0x09278b36863bE4cCd3d0c22d643E8062D7a11377,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x0e8C1E2881F35Ef20343264862A242FB749d6b35,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x140c9Ab92347734641b1A7c124ffDeE58c20C3E3,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x1512fcb09463A61862B73ec09B9b354aF1790268,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x1542368a03ad1f03d96D51B414f4738961Cf4443,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x1bb0970508316DC735329752a4581E0a4bAbc6B4,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x1eB27f136BFe7947f80d6ceE3Cf0bfDf92b45e57,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x21032176B43d9f7E9410fB37290a78f4fEd6044C,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x2290937A4498C96eFfb87b8371a33D108F8D433f,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x23Db729908137cb60852f2936D2b5c6De0e1c887,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x30a822CDD2782D2B2A12a08526452e885978FA1D,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x3A21F4E6Bbe527D347ca7c157F4233c935779847,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x40e98FeEEbaD7Ddb0F0534Ccaa617427eA10187e,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x4C198B3B5F3a4b1Aa706daC73D826c2B795ccd67,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x51E9d833Ecae4E8D9D8Be17300AEE6D3398C135D,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x52207Ec7B1b43AA5DB116931a904371ae2C1619e,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x55CCa2f5eB07907696afe4b9Db5102bcE5feB734,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x5Af75eAB6BEC227657fA3E749a8BFd55f02e4b1D,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x660BfcEa3A5FAF823e8f8bF57dd558db034dea1d,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x684d4b58Dc32af786BF6D572A792fF7A883428B9,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x6d46bd3AfF100f23C194e5312f93507978a6DC91,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x723a7084028421994d4a7829108D63aB44658315,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x83Ef5E80faD88288F770152875Ab0bb16641a09E,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x83c7678492D623fb98834F0fbcb2E7b7f5Af8950,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x8c7235e1A6EeF91b980D0FcA083347FBb7EE1806,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x9271EDdda0F0f2bB7b1A0c712bdF8dbD0A38d1Ab,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x959c4CA19c4532C97A657D82d97acCBAb70e6fb4,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x96244D83DC15d36847C35209bBDc5bdDE9bEc3D8,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
0x9eF42873Ae015AA3da0c4354AeF94a18D2B3407b,ETH,state_actor_theft,fbi_ic3_psa250226,North Korea,Bybit hack / TraderTraitor(Lazarus),2025-02-26
